1.8000000000e+01,3.3000000000e+01,2.6100000000e+02,1.8950000000e+03,8.3280000000e+03,9.0140000000e+03,2.2560000000e+03,5.3300000000e+02,1.1200000000e+02,4.5000000000e+01,5.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1
2.0000000000e+00,6.0000000000e+00,4.0000000000e+00,1.1100000000e+02,1.7880000000e+03,6.7560000000e+03,4.1290000000e+03,3.3420000000e+03,3.4740000000e+03,1.6940000000e+03,8.0700000000e+02,2.7600000000e+02,1.1100000000e+02,0
0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,4.0300000000e+02,9.6730000000e+03,1.1683000000e+04,6.5800000000e+02,8.0000000000e+01,2.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1
0.0000000000e+00,1.0000000000e+00,4.1000000000e+01,6.0300000000e+02,5.6210000000e+03,8.5540000000e+03,3.7140000000e+03,2.0750000000e+03,1.2980000000e+03,4.8200000000e+02,1.1000000000e+02,1.0000000000e+00,0.0000000000e+00,0
0.0000000000e+00,0.0000000000e+00,1.3000000000e+01,3.7200000000e+02,4.3970000000e+03,1.0057000000e+04,3.4050000000e+03,1.7440000000e+03,1.3990000000e+03,7.6300000000e+02,2.6800000000e+02,7.7000000000e+01,5.0000000000e+00,0
4.0000000000e+00,2.0000000000e+01,6.6000000000e+01,2.8400000000e+02,2.0990000000e+03,6.3170000000e+03,4.5460000000e+03,3.6180000000e+03,2.7360000000e+03,1.3330000000e+03,8.5700000000e+02,4.5500000000e+02,1.6400000000e+02,0
0.0000000000e+00,0.0000000000e+00,1.7300000000e+02,8.2420000000e+03,1.2400000000e+04,1.6680000000e+03,1.4000000000e+01,3.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.9000000000e+01,3.2900000000e+03,1.1648000000e+04,4.3860000000e+03,2.1950000000e+03,7.7100000000e+02,1.5000000000e+02,1.1000000000e+01,0.0000000000e+00,0.0000000000e+00,0
0.0000000000e+00,1.0000000000e+00,3.8000000000e+01,2.4230000000e+03,1.2382000000e+04,7.4320000000e+03,2.2200000000e+02,2.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1
0.0000000000e+00,1.0000000000e+00,1.5000000000e+01,1.1460000000e+03,8.5730000000e+03,7.7050000000e+03,2.7310000000e+03,1.5020000000e+03,7.9200000000e+02,3.5000000000e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0
4.0000000000e+00,8.0000000000e+00,3.8000000000e+01,2.7300000000e+02,6.9100000000e+02,1.7750000000e+03,1.9820000000e+03,3.7550000000e+03,5.5860000000e+03,4.2880000000e+03,2.3850000000e+03,1.1180000000e+03,5.9700000000e+02,0
1.0000000000e+00,4.0000000000e+00,4.9000000000e+01,3.0400000000e+02,1.8730000000e+03,6.0700000000e+03,4.8030000000e+03,4.2470000000e+03,3.1020000000e+03,1.3590000000e+03,5.4000000000e+02,1.1100000000e+02,3.7000000000e+01,0
2.3000000000e+01,6.9000000000e+01,5.3200000000e+02,4.0360000000e+03,8.9280000000e+03,7.6300000000e+03,1.1350000000e+03,1.3000000000e+02,1.6000000000e+01,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1
4.0000000000e+00,1.1000000000e+01,5.5000000000e+01,1.5200000000e+02,4.0200000000e+02,1.3970000000e+03,1.5600000000e+03,3.0530000000e+03,5.9320000000e+03,4.4060000000e+03,3.3250000000e+03,1.3590000000e+03,8.4400000000e+02,0
