0.0000000000e+00,2.0000000000e+00,8.0000000000e+00,7.8800000000e+02,5.3350000000e+03,6.7990000000e+03,3.3200000000e+03,2.6550000000e+03,2.1670000000e+03,1.0680000000e+03,2.6000000000e+02,2.9000000000e+01,6.9000000000e+01,0
0.0000000000e+00,0.0000000000e+00,1.4000000000e+01,1.5800000000e+02,1.4730000000e+03,5.4200000000e+03,5.3710000000e+03,4.0540000000e+03,3.5740000000e+03,1.6320000000e+03,6.7600000000e+02,9.6000000000e+01,3.2000000000e+01,0
0.0000000000e+00,1.7000000000e+01,2.9300000000e+02,8.4160000000e+03,1.2526000000e+04,1.1930000000e+03,5.4000000000e+01,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1
1.8000000000e+01,8.8000000000e+01,4.9100000000e+02,5.1140000000e+03,1.0213000000e+04,4.9620000000e+03,9.1700000000e+02,4.3500000000e+02,2.3700000000e+02,2.2000000000e+01,3.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0
1.0000000000e+00,0.0000000000e+00,2.5000000000e+01,7.0200000000e+02,7.0970000000e+03,1.0049000000e+04,3.2820000000e+03,1.0170000000e+03,2.2100000000e+02,9.9000000000e+01,4.0000000000e+00,3.0000000000e+00,0.0000000000e+00,0
2.0000000000e+00,1.0000000000e+00,1.7000000000e+01,8.1300000000e+02,9.8980000000e+03,6.8550000000e+03,1.4810000000e+03,1.2740000000e+03,1.5870000000e+03,4.7100000000e+02,8.5000000000e+01,1.5000000000e+01,1.0000000000e+00,0
0.0000000000e+00,0.0000000000e+00,4.0000000000e+00,2.4000000000e+01,6.9700000000e+02,3.2160000000e+03,5.0090000000e+03,5.2410000000e+03,4.3770000000e+03,2.7430000000e+03,9.4200000000e+02,1.9300000000e+02,5.4000000000e+01,0
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.7800000000e+02,9.8470000000e+03,9.8900000000e+03,1.5350000000e+03,4.3000000000e+02,1.2000000000e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0
5.0000000000e+01,1.7000000000e+02,1.1570000000e+03,5.8700000000e+03,9.3320000000e+03,4.9770000000e+03,7.7500000000e+02,1.4600000000e+02,2.3000000000e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1
0.0000000000e+00,4.0000000000e+00,1.0000000000e+01,2.6600000000e+02,2.3880000000e+03,6.8450000000e+03,4.6280000000e+03,2.9570000000e+03,3.0270000000e+03,1.6550000000e+03,6.9700000000e+02,2.3000000000e+01,0.0000000000e+00,0
